d_codigo,Region.quota,Rural.quota
95806,South,Rural
95807,South,Rural
95809,South,Rural
95810,South,Semiurbano
95812,South,Urbano
95813,South,Urbano
95814,South,Urbano
95815,South,Rural
95816,South,Rural
95817,South,Rural
95818,South,Rural
95819,South,Rural
95820,South,Rural
95821,South,Rural
95823,South,Rural
95824,South,Rural
95825,South,Rural
95826,South,Rural
95827,South,Rural
95830,South,Semiurbano
95832,South,Urbano
95833,South,Urbano
95834,South,Urbano
95835,South,Urbano
95836,South,Rural
95837,South,Rural
95838,South,Rural
95839,South,Urbano
95840,South,Urbano
95842,South,Semiurbano
95843,South,Semiurbano
95844,South,Semiurbano
95845,South,Rural
95846,South,Rural
95847,South,Rural
95848,South,Rural
95850,South,Urbano
95853,South,Rural
95854,South,Rural
95855,South,Rural
95856,South,Rural
95857,South,Rural
95858,South,Rural
95862,South,Rural
95863,South,Rural
95864,South,Urbano
95865,South,Urbano
95866,South,Urbano
95867,South,Rural
95868,South,Urbano
95869,South,Rural
95870,South,Urbano
95873,South,Rural
95874,South,Rural
95875,South,Rural
95876,South,Rural
95877,South,Rural
95879,South,Rural
95880,South,Rural
95883,South,Rural
95884,South,Rural
95888,South,Rural
95890,South,Rural
95893,South,Rural
95894,South,Rural
95897,South,Rural
95898,South,Rural
95900,South,Urbano
95903,South,Rural
95904,South,Rural
95905,South,Rural
95906,South,Urbano
95910,South,Rural
95912,South,Rural
95914,South,Rural
95917,South,Rural
95920,South,Rural
95922,South,Rural
95924,South,Rural
95925,South,Rural
95930,South,Rural
95932,South,Rural
95933,South,Rural
95935,South,Urbano
95947,South,Rural
95948,South,Rural
95950,South,Rural
95953,South,Rural
95954,South,Rural
95955,South,Rural
95957,South,Rural
95959,South,Rural
95960,South,Rural
95963,South,Rural
95965,South,Rural
95966,South,Rural
95967,South,Rural
95969,South,Rural
95970,South,Rural
95980,South,Urbano
95986,South,Rural
95990,South,Rural
95992,South,Rural
95995,South,Rural
95997,South,Rural
96000,South,Urbano
96010,South,Urbano
96014,South,Semiurbano
96020,South,Urbano
96025,South,Semiurbano
96026,South,Urbano
96028,South,Urbano
96029,South,Urbano
96030,South,Urbano
96039,South,Urbano
96048,South,Urbano
96049,South,Urbano
96050,South,Semiurbano
96054,South,Urbano
96055,South,Urbano
96056,South,Urbano
96057,South,Semiurbano
96067,South,Urbano
96068,South,Urbano
96069,South,Semiurbano
96070,South,Urbano
96079,South,Urbano
96100,South,Rural
96102,South,Rural
96103,South,Rural
96105,South,Rural
96106,South,Rural
96107,South,Rural
96108,South,Rural
96110,South,Rural
96112,South,Rural
96114,South,Rural
96117,South,Rural
96120,South,Rural
96123,South,Urbano
96124,South,Rural
96130,South,Rural
96132,South,Rural
96133,South,Rural
96134,South,Rural
96135,South,Rural
96136,South,Rural
96137,South,Rural
96140,South,Rural
96143,South,Rural
96144,South,Rural
96145,South,Rural
96146,South,Rural
96147,South,Rural
96150,South,Urbano
96151,South,Rural
96152,South,Rural
96153,South,Rural
96154,South,Rural
96155,South,Rural
96156,South,Rural
96157,South,Rural
96158,South,Rural
96159,South,Rural
96160,South,Rural
96164,South,Rural
96165,South,Rural
96166,South,Rural
96169,South,Rural
96170,South,Urbano
96172,South,Rural
96173,South,Rural
96174,South,Rural
96175,South,Rural
96176,South,Rural
96178,South,Rural
96180,South,Rural
96184,South,Rural
96185,South,Rural
96186,South,Rural
96187,South,Rural
96188,South,Rural
96189,South,Rural
96192,South,Rural
96194,South,Rural
96195,South,Rural
96196,South,Rural
96197,South,Rural
96199,South,Rural
96200,South,Semiurbano
96210,South,Urbano
96220,South,Urbano
96230,South,Urbano
96240,South,Urbano
96250,South,Semiurbano
96260,South,Urbano
96270,South,Urbano
96280,South,Urbano
96290,South,Urbano
96300,South,Rural
96303,South,Rural
96304,South,Rural
96305,South,Rural
96306,South,Rural
96307,South,Rural
96310,South,Rural
96313,South,Rural
96314,South,Rural
96315,South,Rural
96316,South,Rural
96317,South,Rural
96318,South,Rural
96320,South,Rural
96323,South,Rural
96324,South,Rural
96330,South,Urbano
96335,South,Urbano
96342,South,Rural
96343,South,Urbano
96344,South,Rural
96345,South,Rural
96346,South,Urbano
96347,South,Rural
96348,South,Rural
96349,South,Urbano
96350,South,Urbano
96353,South,Semiurbano
96357,South,Semiurbano
96358,South,Semiurbano
96360,South,Urbano
96362,South,Rural
96364,South,Rural
96365,South,Urbano
96366,South,Rural
96367,South,Rural
96368,South,Rural
96369,South,Rural
96370,South,Rural
96372,South,Rural
96373,South,Rural
96374,South,Rural
96375,South,Rural
96376,South,Rural
96377,South,Rural
96380,South,Urbano
96384,South,Rural
96386,South,Rural
96387,South,Rural
96389,South,Rural
96390,South,Rural
96393,South,Rural
96394,South,Rural
96395,South,Rural
96397,South,Rural
96398,South,Rural
96399,South,Rural
96400,South,Urbano
96410,South,Urbano
96420,South,Urbano
96430,South,Urbano
96440,South,Urbano
96458,South,Urbano
96460,South,Urbano
96470,South,Urbano
96480,South,Urbano
96490,South,Urbano
96492,South,Urbano
96495,South,Urbano
96496,South,Urbano
96497,South,Urbano
96499,South,Urbano
96500,South,Urbano
96510,South,Urbano
96518,South,Urbano
96519,South,Urbano
96520,South,Urbano
96523,South,Urbano
96529,South,Urbano
96530,South,Urbano
96535,South,Urbano
96536,South,Urbano
96537,South,Urbano
96538,South,Urbano
96539,South,Urbano
96540,South,Urbano
96550,South,Urbano
96556,South,Urbano
96557,South,Urbano
96558,South,Urbano
96559,South,Urbano
96560,South,Urbano
96564,South,Urbano
96565,South,Urbano
96566,South,Urbano
96567,South,Urbano
96568,South,Urbano
96569,South,Urbano
96570,South,Urbano
96575,South,Urbano
96576,South,Urbano
96577,South,Urbano
96578,South,Urbano
96579,South,Urbano
96580,South,Urbano
96588,South,Urbano
96590,South,Urbano
96598,South,Urbano
96599,South,Urbano
96600,South,Semiurbano
96610,South,Semiurbano
96620,South,Urbano
96630,South,Semiurbano
96640,South,Urbano
96660,South,Urbano
96670,South,Semiurbano
96680,South,Semiurbano
96684,South,Semiurbano
96687,South,Semiurbano
96690,South,Semiurbano
96700,South,Urbano
96710,South,Urbano
96716,South,Urbano
96717,South,Urbano
96719,South,Urbano
96720,South,Urbano
96728,South,Urbano
96729,South,Urbano
96730,South,Urbano
96734,South,Urbano
96735,South,Urbano
96736,South,Urbano
96737,South,Urbano
96739,South,Urbano
96740,South,Urbano
96750,South,Urbano
96757,South,Urbano
96760,South,Urbano
96770,South,Urbano
96773,South,Urbano
96780,South,Urbano
96790,South,Urbano
96798,South,Urbano
96799,South,Urbano
96840,South,Urbano
96848,South,Urbano
96849,South,Urbano
96850,South,Urbano
96858,South,Urbano
96860,South,Urbano
96870,South,Urbano
96873,South,Urbano
96879,South,Urbano
96880,South,Urbano
96890,South,Urbano
96900,South,Rural
96903,South,Rural
96904,South,Urbano
96905,South,Rural
96906,South,Rural
96907,South,Rural
96910,South,Rural
96913,South,Rural
96914,South,Rural
96915,South,Rural
96916,South,Rural
96917,South,Rural
96920,South,Rural
96923,South,Rural
96924,South,Rural
96925,South,Rural
96926,South,Rural
96927,South,Rural
96930,South,Rural
96933,South,Rural
96934,South,Rural
96936,South,Rural
96937,South,Rural
96938,South,Rural
96940,South,Rural
96943,South,Rural
96944,South,Rural
96945,South,Rural
96946,South,Rural
96947,South,Rural
96950,South,Urbano
96952,South,Rural
96953,South,Rural
96954,South,Rural
96955,South,Rural
96956,South,Rural
96957,South,Rural
96960,South,Rural
96962,South,Rural
96963,South,Rural
96964,South,Rural
96965,South,Rural
96966,South,Rural
96967,South,Rural
96970,South,Urbano
96973,South,Rural
96974,South,Rural
96975,South,Rural
96976,South,Rural
96977,South,Rural
96978,South,Rural
96980,South,Urbano
96983,South,Rural
96984,South,Rural
96985,South,Rural
96986,South,Rural
96987,South,Rural
96988,South,Rural
96989,South,Rural
96990,South,Rural
96993,South,Rural
96994,South,Rural
96995,South,Rural
96996,South,Rural
96997,South,Rural
96998,South,Urbano
97000,South,Urbano
97003,South,Urbano
97050,South,Urbano
97059,South,Urbano
97060,South,Urbano
97068,South,Urbano
97069,South,Urbano
97070,South,Urbano
97080,South,Urbano
97088,South,Urbano
97089,South,Urbano
97098,South,Urbano
97099,South,Urbano
97100,South,Urbano
97107,South,Urbano
97108,South,Urbano
97109,South,Urbano
97110,South,Urbano
97113,South,Urbano
97114,South,Urbano
97115,South,Urbano
97116,South,Urbano
97117,South,Urbano
97118,South,Urbano
97119,South,Urbano
97120,South,Urbano
97125,South,Urbano
97127,South,Urbano
97128,South,Urbano
97129,South,Urbano
97130,South,Urbano
97133,South,Urbano
97134,South,Urbano
97135,South,Urbano
97136,South,Urbano
97137,South,Urbano
97138,South,Urbano
97139,South,Urbano
97140,South,Urbano
97142,South,Urbano
97143,South,Urbano
97144,South,Urbano
97145,South,Urbano
97146,South,Urbano
97147,South,Urbano
97148,South,Urbano
97149,South,Urbano
97150,South,Urbano
97155,South,Urbano
97156,South,Urbano
97157,South,Urbano
97158,South,Urbano
97159,South,Urbano
97160,South,Urbano
97165,South,Urbano
97166,South,Urbano
97167,South,Urbano
97168,South,Urbano
97169,South,Urbano
97170,South,Urbano
97173,South,Urbano
97174,South,Urbano
97175,South,Urbano
97176,South,Urbano
97177,South,Urbano
97178,South,Urbano
97179,South,Urbano
97180,South,Urbano
97189,South,Urbano
97190,South,Urbano
97195,South,Urbano
97196,South,Urbano
97198,South,Urbano
97199,South,Urbano
97203,South,Urbano
97204,South,Urbano
97205,South,Urbano
97206,South,Urbano
97207,South,Urbano
97208,South,Urbano
97209,South,Urbano
97210,South,Urbano
97215,South,Urbano
97217,South,Urbano
97218,South,Urbano
97219,South,Urbano
97220,South,Urbano
97225,South,Urbano
97226,South,Urbano
97227,South,Urbano
97229,South,Urbano
97230,South,Urbano
97237,South,Urbano
97238,South,Urbano
97239,South,Urbano
97240,South,Urbano
97245,South,Urbano
97246,South,Urbano
97247,South,Semiurbano
97249,South,Urbano
97250,South,Urbano
97255,South,Urbano
97256,South,Urbano
97258,South,Urbano
97259,South,Urbano
97260,South,Urbano
97267,South,Urbano
97268,South,Urbano
97269,South,Urbano
97270,South,Urbano
97277,South,Urbano
97278,South,Urbano
97279,South,Urbano
97280,South,Urbano
97284,South,Urbano
97285,South,Urbano
97286,South,Urbano
97287,South,Urbano
97288,South,Urbano
97289,South,Urbano
97290,South,Urbano
97295,South,Urbano
97296,South,Urbano
97297,South,Urbano
97298,South,Urbano
97299,South,Urbano
97302,South,Urbano
97303,South,Rural
97304,South,Rural
97305,South,Urbano
97306,South,Urbano
97307,South,Rural
97308,South,Rural
97309,South,Rural
97310,South,Urbano
97312,South,Urbano
97314,South,Urbano
97315,South,Urbano
97316,South,Rural
97320,South,Urbano
97324,South,Rural
97330,South,Rural
97334,South,Rural
97336,South,Rural
97337,South,Rural
97340,South,Rural
97342,South,Rural
97343,South,Rural
97345,South,Urbano
97346,South,Rural
97347,South,Rural
97348,South,Rural
97350,South,Urbano
97353,South,Rural
97356,South,Rural
97357,South,Urbano
97360,South,Rural
97362,South,Rural
97364,South,Rural
97365,South,Rural
97367,South,Rural
97370,South,Urbano
97373,South,Rural
97374,South,Urbano
97376,South,Rural
97377,South,Rural
97378,South,Rural
97380,South,Urbano
97382,South,Rural
97383,South,Rural
97386,South,Rural
97387,South,Rural
97388,South,Rural
97389,South,Rural
97390,South,Urbano
97392,South,Urbano
97393,South,Rural
97394,South,Rural
97395,South,Rural
97396,South,Rural
97397,South,Rural
97400,South,Urbano
97404,South,Urbano
97405,South,Rural
97406,South,Rural
97407,South,Rural
97410,South,Rural
97414,South,Rural
97415,South,Rural
97417,South,Rural
97420,South,Rural
97424,South,Rural
97425,South,Rural
97426,South,Rural
97430,South,Semiurbano
97432,South,Urbano
97433,South,Urbano
97434,South,Urbano
97436,South,Rural
97437,South,Rural
97440,South,Rural
97443,South,Rural
97444,South,Rural
97445,South,Rural
97446,South,Rural
97450,South,Rural
97452,South,Rural
97453,South,Rural
97454,South,Rural
97455,South,Rural
97456,South,Rural
97457,South,Rural
97458,South,Rural
97460,South,Urbano
97466,South,Rural
97470,South,Rural
97473,South,Rural
97474,South,Rural
97475,South,Rural
97476,South,Rural
97477,South,Rural
97480,South,Rural
97483,South,Rural
97486,South,Rural
97490,South,Rural
97500,South,Rural
97504,South,Rural
97506,South,Rural
97510,South,Rural
97513,South,Rural
97515,South,Rural
97516,South,Rural
97520,South,Rural
97522,South,Rural
97523,South,Rural
97524,South,Rural
97527,South,Rural
97530,South,Rural
97532,South,Rural
97535,South,Rural
97536,South,Rural
97540,South,Urbano
97542,South,Urbano
97545,South,Rural
97550,South,Rural
97553,South,Rural
97555,South,Rural
97556,South,Rural
97557,South,Rural
97560,South,Rural
97563,South,Rural
97564,South,Rural
97566,South,Rural
97570,South,Urbano
97573,South,Rural
97574,South,Rural
97575,South,Rural
97577,South,Rural
97578,South,Rural
97579,South,Rural
97580,South,Urbano
97583,South,Rural
97585,South,Rural
97586,South,Rural
97587,South,Rural
97590,South,Rural
97596,South,Rural
97600,South,Rural
97604,South,Rural
97606,South,Rural
97608,South,Rural
97609,South,Rural
97610,South,Rural
97614,South,Rural
97615,South,Rural
97616,South,Rural
97620,South,Rural
97623,South,Rural
97624,South,Rural
97625,South,Rural
97626,South,Rural
97627,South,Rural
97630,South,Rural
97634,South,Rural
97636,South,Rural
97640,South,Rural
97645,South,Rural
97646,South,Rural
97647,South,Rural
97650,South,Rural
97653,South,Rural
97654,South,Rural
97655,South,Rural
97660,South,Rural
97666,South,Rural
97670,South,Rural
97675,South,Rural
97676,South,Rural
97677,South,Rural
97678,South,Rural
97680,South,Rural
97684,South,Rural
97686,South,Rural
97690,South,Rural
97694,South,Rural
97695,South,Rural
97697,South,Rural
97700,South,Semiurbano
97702,South,Urbano
97703,South,Semiurbano
97704,South,Urbano
97705,South,Rural
97706,South,Rural
97707,South,Rural
97710,South,Rural
97712,South,Rural
97713,South,Rural
97714,South,Rural
97715,South,Rural
97716,South,Rural
97717,South,Rural
97720,South,Rural
97723,South,Rural
97726,South,Rural
97730,South,Rural
97733,South,Rural
97734,South,Rural
97739,South,Rural
97740,South,Rural
97743,South,Rural
97744,South,Rural
97745,South,Rural
97746,South,Rural
97747,South,Rural
97748,South,Rural
97750,South,Rural
97751,South,Rural
97753,South,Rural
97754,South,Rural
97755,South,Rural
97756,South,Rural
97757,South,Rural
97758,South,Rural
97759,South,Rural
97760,South,Rural
97761,South,Rural
97762,South,Rural
97763,South,Rural
97764,South,Rural
97765,South,Rural
97766,South,Rural
97767,South,Rural
97768,South,Rural
97769,South,Rural
97770,South,Semiurbano
97773,South,Rural
97774,South,Rural
97775,South,Rural
97776,South,Rural
97777,South,Rural
97780,South,Semiurbano
97782,South,Urbano
97783,South,Semiurbano
97784,South,Urbano
97785,South,Rural
97786,South,Rural
97787,South,Rural
97790,South,Rural
97793,South,Rural
97794,South,Rural
97795,South,Rural
97796,South,Rural
97798,South,Rural
97799,South,Rural
97800,South,Urbano
97803,South,Rural
97804,South,Rural
97805,South,Rural
97806,South,Rural
97807,South,Rural
97810,South,Rural
97812,South,Rural
97813,South,Rural
97814,South,Rural
97816,South,Rural
97818,South,Rural
97820,South,Rural
97822,South,Rural
97823,South,Rural
97824,South,Rural
97825,South,Rural
97826,South,Rural
97827,South,Rural
97830,South,Rural
97835,South,Rural
97836,South,Rural
97837,South,Rural
97840,South,Rural
97843,South,Rural
97844,South,Rural
97845,South,Rural
97847,South,Rural
97848,South,Rural
97850,South,Rural
97851,South,Rural
97854,South,Rural
97857,South,Rural
97858,South,Rural
97860,South,Urbano
97862,South,Urbano
97863,South,Urbano
97864,South,Urbano
97870,South,Rural
97873,South,Rural
97880,South,Urbano
97882,South,Rural
97883,South,Rural
97884,South,Rural
97885,South,Rural
97886,South,Rural
97887,South,Rural
97890,South,Rural
97893,South,Rural
97894,South,Rural
97895,South,Rural
97899,South,Rural
97900,South,Rural
97904,South,Rural
97908,South,Rural
97910,South,Rural
97915,South,Rural
97917,South,Rural
97918,South,Rural
97920,South,Rural
97922,South,Rural
97923,South,Rural
97924,South,Rural
97925,South,Rural
97926,South,Rural
97927,South,Rural
97929,South,Rural
97930,South,Urbano
97932,South,Rural
97933,South,Rural
97934,South,Rural
97935,South,Rural
97936,South,Rural
97937,South,Rural
97940,South,Rural
97943,South,Rural
97944,South,Rural
97945,South,Rural
97947,South,Rural
97948,South,Rural
97950,South,Rural
97953,South,Rural
97954,South,Rural
97955,South,Rural
97956,South,Rural
97957,South,Rural
97960,South,Urbano
97963,South,Rural
97964,South,Rural
97965,South,Rural
97966,South,Rural
97967,South,Rural
97969,South,Rural
97970,South,Urbano
97973,South,Rural
97974,South,Rural
97975,South,Rural
97977,South,Rural
97979,South,Rural
97980,South,Rural
97983,South,Rural
97984,South,Rural
97985,South,Rural
97986,South,Rural
97987,South,Rural
97989,South,Rural
97990,South,Urbano
98000,Central-Western,Urbano
98010,Central-Western,Urbano
98015,Central-Western,Urbano
98017,Central-Western,Urbano
98018,Central-Western,Urbano
98019,Central-Western,Urbano
98020,Central-Western,Urbano
98023,Central-Western,Rural
98024,Central-Western,Urbano
98040,Central-Western,Urbano
98045,Central-Western,Urbano
98046,Central-Western,Urbano
98047,Central-Western,Urbano
98050,Central-Western,Urbano
98053,Central-Western,Urbano
98054,Central-Western,Urbano
98056,Central-Western,Urbano
98057,Central-Western,Urbano
98060,Central-Western,Urbano
98064,Central-Western,Urbano
98065,Central-Western,Urbano
98066,Central-Western,Urbano
98067,Central-Western,Urbano
98068,Central-Western,Urbano
98070,Central-Western,Urbano
98077,Central-Western,Urbano
98078,Central-Western,Urbano
98079,Central-Western,Urbano
98080,Central-Western,Urbano
