"Postal.code","Region","Rural.urban"
27203,"West","Town"
27208,"West","Town"
27210,"West","Town"
27172,"West","Town"
27174,"West","Town"
27224,"West","Town"
27223,"West","Town"
27225,"West","Town"
27222,"West","Town"
27181,"West","Town"
27197,"West","Town"
27175,"West","Town"
27182,"West","Town"
27133,"West","Town"
27130,"West","Town"
27132,"West","Town"
27131,"West","Town"
27171,"West","Town"
27185,"West","Town"
27169,"West","Town"
27186,"West","Town"
27137,"West","Town"
27128,"West","Town"
27155,"West","Town"
27136,"West","Town"
27101,"West","Town"
27100,"West","Town"
27103,"West","Town"
27105,"West","Town"
27104,"West","Town"
27102,"West","Town"
27111,"West","Town"
27118,"West","Town"
27110,"West","Town"
27106,"West","Town"
27109,"West","Town"
27114,"West","Town"
27108,"West","Town"
27107,"West","Town"
27135,"West","Town"
27116,"West","Town"
27113,"West","Town"
27119,"West","Town"
27112,"West","Town"
27117,"West","Town"
27115,"West","Town"
27170,"West","Town"
27163,"West","Town"
27127,"West","Town"
27126,"West","Town"
27129,"West","Town"
27121,"West","Town"
27123,"West","Town"
27124,"West","Town"
27125,"West","Town"
27120,"West","Town"
27122,"West","Town"
27219,"West","Town"
27216,"West","Town"
27217,"West","Town"
27220,"West","Town"
27218,"West","Town"
27190,"West","Town"
27180,"West","Town"
27178,"West","Town"
27179,"West","Town"
27156,"West","Town"
27157,"West","Town"
27158,"West","Town"
27193,"West","Town"
27194,"West","Town"
27195,"West","Town"
27159,"West","Town"
27165,"West","Town"
27164,"West","Town"
27151,"West","Town"
27149,"West","Town"
27150,"West","Town"
27144,"West","Town"
27173,"West","Town"
27166,"West","Town"
27191,"West","Town"
27189,"West","Town"
27188,"West","Town"
27187,"West","Town"
27153,"West","Town"
27152,"West","Town"
27154,"West","Town"
27147,"West","Town"
27214,"West","Town"
27215,"West","Town"
27213,"West","Town"
27212,"West","Town"
27162,"West","Town"
27160,"West","Town"
27161,"West","Town"
27226,"West","Town"
27221,"West","Town"
27184,"West","Town"
27183,"West","Town"
27196,"West","Town"
27904,"West","District"
27902,"West","District"
27906,"West","District"
27905,"West","District"
27901,"West","District"
27900,"West","District"
27903,"West","District"
27931,"West","District"
27936,"West","District"
27926,"West","District"
27932,"West","District"
27935,"West","District"
27911,"West","District"
27950,"West","District"
27910,"West","District"
27948,"West","District"
27947,"West","District"
27909,"West","District"
27915,"West","District"
27916,"West","District"
27907,"West","District"
27908,"West","District"
27918,"West","District"
27917,"West","District"
27914,"West","District"
27930,"West","District"
27937,"West","District"
27944,"West","District"
27913,"West","District"
27919,"West","District"
27912,"West","District"
27925,"West","District"
27923,"West","District"
27920,"West","District"
27924,"West","District"
27921,"West","District"
27927,"West","District"
27946,"West","District"
27933,"West","District"
27934,"West","District"
27922,"West","District"
27945,"West","District"
27928,"West","District"
27929,"West","District"
27940,"West","District"
27941,"West","District"
27939,"West","District"
27938,"West","District"
27943,"West","District"
27949,"West","District"
27942,"West","District"
27805,"West","District"
27806,"West","District"
27802,"West","District"
27804,"West","District"
27803,"West","District"
27801,"West","District"
27807,"West","District"
27808,"West","District"
27810,"West","District"
27809,"West","District"
27815,"West","District"
27800,"West","District"
27811,"West","District"
27856,"West","District"
27855,"West","District"
27873,"West","District"
27875,"West","District"
27854,"West","District"
27871,"West","District"
27872,"West","District"
27874,"West","District"
27876,"West","District"
27850,"West","District"
27853,"West","District"
27852,"West","District"
27851,"West","District"
27870,"West","District"
27863,"West","District"
27846,"West","District"
27868,"West","District"
27862,"West","District"
27869,"West","District"
27866,"West","District"
27867,"West","District"
27865,"West","District"
27864,"West","District"
27824,"West","District"
27822,"West","District"
27823,"West","District"
27821,"West","District"
27818,"West","District"
27817,"West","District"
27820,"West","District"
27816,"West","District"
27819,"West","District"
27844,"West","District"
27843,"West","District"
27813,"West","District"
27814,"West","District"
27812,"West","District"
27845,"West","District"
27828,"West","District"
27839,"West","District"
27829,"West","District"
27840,"West","District"
27838,"West","District"
27832,"West","District"
27841,"West","District"
27835,"West","District"
27827,"West","District"
27826,"West","District"
27830,"West","District"
27831,"West","District"
27825,"West","District"
27849,"West","District"
27848,"West","District"
27837,"West","District"
27836,"West","District"
27842,"West","District"
27833,"West","District"
27834,"West","District"
27858,"West","District"
27857,"West","District"
27860,"West","District"
27847,"West","District"
27861,"West","District"
27859,"West","District"
28204,"West","Town"
28203,"West","Town"
28202,"West","Town"
28205,"West","Town"
28191,"West","Town"
28189,"West","Town"
28726,"West","Town"
28732,"West","Town"
28733,"West","Town"
28751,"West","Town"
28734,"West","Town"
28727,"West","Town"
28744,"West","Town"
28730,"West","Town"
28728,"West","Town"
28740,"West","Town"
28747,"West","Town"
28739,"West","Town"
28731,"West","Town"
28735,"West","Town"
28729,"West","Town"
28753,"West","Town"
28736,"West","Town"
28752,"West","Town"
28712,"West","Town"
28737,"West","Town"
28531,"West","Town"
28532,"West","Town"
28530,"West","Town"
28529,"West","Town"
28186,"West","Town"
28190,"West","Town"
28188,"West","Town"
28187,"West","Town"
28207,"West","Town"
28806,"West","Town"
28533,"West","Town"
28192,"West","Town"
28194,"West","Town"
28193,"West","Town"
28518,"West","Town"
28522,"West","Town"
28521,"West","Town"
28718,"West","Town"
28520,"West","Town"
28517,"West","Town"
28519,"West","Town"
28311,"West","Town"
28313,"West","Town"
28754,"West","Town"
28210,"West","Town"
28209,"West","Town"
28206,"West","Town"
28208,"West","Town"
28516,"West","Town"
28715,"West","Town"
28515,"West","Town"
28198,"West","Town"
28201,"West","Town"
28196,"West","Town"
28195,"West","Town"
28199,"West","Town"
28200,"West","Town"
28197,"West","Town"
28784,"West","Town"
28785,"West","Town"
28787,"West","Town"
28786,"West","Town"
28801,"West","Town"
28783,"West","Town"
28804,"West","Town"
28526,"West","Town"
28525,"West","Town"
28527,"West","Town"
28510,"West","Town"
28509,"West","Town"
28544,"West","Town"
28543,"West","Town"
28514,"West","Town"
28545,"West","Town"
28542,"West","Town"
28537,"West","Town"
28541,"West","Town"
28312,"West","Town"
28755,"West","Town"
28528,"West","Town"
28524,"West","Town"
28716,"West","Town"
28725,"West","Town"
28534,"West","Town"
28724,"West","Town"
28711,"West","Town"
28723,"West","Town"
28508,"West","Town"
28511,"West","Town"
28513,"West","Town"
28507,"West","Town"
28512,"West","Town"
28546,"West","Town"
28743,"West","Town"
28741,"West","Town"
28713,"West","Town"
28742,"West","Town"
28738,"West","Town"
28714,"West","Town"
28314,"West","Town"
28745,"West","Town"
28746,"West","Town"
28523,"West","Town"
28771,"West","Town"
28782,"West","Town"
28808,"West","Town"
28809,"West","Town"
28760,"West","Town"
28789,"West","Town"
28807,"West","Town"
28770,"West","Town"
28788,"West","Town"
28776,"West","Town"
28763,"West","Town"
28766,"West","Town"
28772,"West","Town"
28762,"West","Town"
28761,"West","Town"
28767,"West","Town"
28775,"West","Town"
28777,"West","Town"
28778,"West","Town"
28768,"West","Town"
28780,"West","Town"
28779,"West","Town"
28769,"West","Town"
28781,"West","Town"
28758,"West","Town"
28765,"West","Town"
28764,"West","Town"
28774,"West","Town"
28773,"West","Town"
28750,"West","Town"
28749,"West","Town"
28748,"West","Town"
28759,"West","Town"
28756,"West","Town"
28757,"West","Town"
28719,"West","Town"
28722,"West","Town"
28721,"West","Town"
28717,"West","Town"
28720,"West","Town"
28805,"West","Town"
28610,"West","Town"
28666,"West","Town"
28667,"West","Town"
28645,"West","Town"
28646,"West","Town"
28668,"West","Town"
28612,"West","Town"
28639,"West","Town"
28665,"West","Town"
28609,"West","Town"
28608,"West","Town"
28611,"West","Town"
28664,"West","Town"
28644,"West","Town"
28632,"West","Town"
28219,"West","Town"
28633,"West","Town"
28803,"West","Town"
28181,"West","Town"
28180,"West","Town"
28184,"West","Town"
28183,"West","Town"
28178,"West","Town"
28182,"West","Town"
28185,"West","Town"
28179,"West","Town"
28619,"West","Town"
28675,"West","Town"
28680,"West","Town"
28676,"West","Town"
28670,"West","Town"
28669,"West","Town"
28657,"West","Town"
28702,"West","Town"
28704,"West","Town"
28679,"West","Town"
28673,"West","Town"
28703,"West","Town"
28677,"West","Town"
28672,"West","Town"
28658,"West","Town"
28656,"West","Town"
28671,"West","Town"
28674,"West","Town"
28659,"West","Town"
28706,"West","Town"
28621,"West","Town"
28802,"West","Town"
28635,"West","Town"
28634,"West","Town"
28701,"West","Town"
28796,"West","Town"
28700,"West","Town"
28692,"West","Town"
28799,"West","Town"
28794,"West","Town"
28699,"West","Town"
28800,"West","Town"
28793,"West","Town"
28790,"West","Town"
28797,"West","Town"
28791,"West","Town"
28698,"West","Town"
28798,"West","Town"
28795,"West","Town"
28792,"West","Town"
28550,"West","Town"
28553,"West","Town"
28654,"West","Town"
28651,"West","Town"
28551,"West","Town"
28565,"West","Town"
28547,"West","Town"
28555,"West","Town"
28548,"West","Town"
28554,"West","Town"
28655,"West","Town"
28559,"West","Town"
28653,"West","Town"
28652,"West","Town"
28552,"West","Town"
28556,"West","Town"
28549,"West","Town"
28650,"West","Town"
28662,"West","Town"
28661,"West","Town"
28660,"West","Town"
28649,"West","Town"
28568,"West","Town"
28562,"West","Town"
28575,"West","Town"
28643,"West","Town"
28642,"West","Town"
28647,"West","Town"
28566,"West","Town"
28574,"West","Town"
28564,"West","Town"
28648,"West","Town"
28663,"West","Town"
28567,"West","Town"
28629,"West","Town"
28626,"West","Town"
28640,"West","Town"
28625,"West","Town"
28630,"West","Town"
28623,"West","Town"
28627,"West","Town"
28628,"West","Town"
28631,"West","Town"
28624,"West","Town"
28615,"West","Town"
28620,"West","Town"
28637,"West","Town"
28614,"West","Town"
28616,"West","Town"
28636,"West","Town"
28618,"West","Town"
28638,"West","Town"
28622,"West","Town"
28613,"West","Town"
28617,"West","Town"
28708,"West","Town"
28694,"West","Town"
28710,"West","Town"
28705,"West","Town"
28689,"West","Town"
28693,"West","Town"
28707,"West","Town"
28709,"West","Town"
28681,"West","Town"
28688,"West","Town"
28682,"West","Town"
28690,"West","Town"
28678,"West","Town"
28687,"West","Town"
28697,"West","Town"
28685,"West","Town"
28683,"West","Town"
28684,"West","Town"
28691,"West","Town"
28686,"West","Town"
28696,"West","Town"
28695,"West","Town"
28387,"West","Town"
28386,"West","Town"
28216,"West","Town"
28217,"West","Town"
28218,"West","Town"
28211,"West","Town"
28215,"West","Town"
28214,"West","Town"
28212,"West","Town"
28213,"West","Town"
28345,"West","Town"
28494,"West","Town"
28480,"West","Town"
28481,"West","Town"
28478,"West","Town"
28502,"West","Town"
28498,"West","Town"
28499,"West","Town"
28344,"West","Town"
28490,"West","Town"
28497,"West","Town"
28489,"West","Town"
28493,"West","Town"
28483,"West","Town"
28482,"West","Town"
28500,"West","Town"
28491,"West","Town"
28501,"West","Town"
28479,"West","Town"
28495,"West","Town"
28492,"West","Town"
28352,"West","Town"
28343,"West","Town"
28488,"West","Town"
28484,"West","Town"
28496,"West","Town"
28485,"West","Town"
28503,"West","Town"
28153,"West","Town"
28154,"West","Town"
